iter	Passed	Remaining
331	1034	2081
332	1036	2076
333	1038	2071
334	1041	2066
335	1044	2064
336	1047	2059
337	1049	2055
338	1051	2050
339	1053	2045
340	1056	2041
341	1058	2036
342	1060	2030
343	1061	2024
344	1063	2019
345	1065	2014
346	1067	2008
347	1069	2004
348	1071	1999
349	1073	1994
350	1076	1990
351	1078	1985
352	1080	1981
353	1083	1977
354	1085	1972
355	1087	1967
356	1090	1964
357	1093	1960
358	1095	1956
359	1098	1952
360	1100	1948
361	1103	1945
362	1108	1945
363	1113	1945
364	1116	1942
365	1119	1938
366	1122	1936
367	1125	1932
368	1128	1929
369	1130	1924
370	1132	1920
371	1135	1916
372	1137	1912
373	1140	1909
374	1143	1905
375	1144	1899
376	1147	1896
377	1153	1898
378	1156	1895
379	1159	1891
380	1162	1887
381	1164	1883
382	1166	1879
383	1169	1875
384	1171	1871
385	1173	1866
386	1175	1861
387	1177	1856
388	1180	1853
389	1182	1848
390	1184	1844
391	1185	1839
392	1187	1834
393	1189	1829
394	1191	1824
395	1193	1820
396	1195	1815
397	1197	1810
398	1199	1806
399	1201	1802
400	1203	1798
401	1205	1793
402	1207	1789
403	1209	1784
404	1211	1780
405	1214	1776
406	1217	1773
407	1219	1769
408	1221	1765
409	1223	1760
410	1225	1755
411	1227	1752
412	1230	1748
413	1231	1743
414	1233	1738
415	1235	1733
416	1236	1729
417	1238	1724
418	1239	1719
419	1241	1714
420	1243	1709
421	1245	1705
422	1247	1701
423	1249	1696
424	1250	1691
425	1252	1687
426	1253	1682
427	1255	1677
428	1256	1672
429	1259	1669
430	1261	1665
431	1263	1661
432	1266	1658
433	1268	1654
434	1270	1650
435	1273	1647
436	1276	1643
437	1278	1639
438	1280	1636
439	1282	1632
440	1284	1628
441	1287	1624
442	1289	1621
443	1291	1617
444	1293	1613
445	1295	1609
446	1297	1605
447	1299	1601
448	1302	1598
449	1304	1594
450	1306	1590
451	1308	1586
452	1310	1582
453	1313	1579
454	1315	1575
455	1317	1571
456	1319	1567
457	1321	1564
458	1323	1560
459	1326	1556
460	1328	1553
461	1330	1548
462	1331	1544
463	1333	1540
464	1335	1537
465	1338	1533
466	1339	1529
467	1342	1525
468	1343	1521
469	1345	1517
470	1347	1513
471	1349	1509
472	1351	1505
473	1352	1501
474	1354	1497
475	1356	1492
476	1358	1489
477	1360	1485
478	1362	1481
479	1363	1477
480	1365	1473
481	1366	1469
482	1368	1464
483	1370	1460
484	1372	1457
485	1375	1454
486	1376	1450
487	1378	1446
488	1380	1442
489	1382	1438
490	1384	1434
491	1385	1430
492	1388	1427
493	1390	1423
494	1392	1420
495	1394	1416
496	1396	1413
497	1397	1409
498	1399	1405
499	1401	1401
500	1404	1398
501	1406	1395
502	1408	1391
503	1410	1388
504	1412	1384
505	1414	1381
506	1417	1377
507	1419	1374
508	1421	1370
509	1422	1367
510	1424	1363
511	1426	1359
512	1428	1355
513	1429	1352
514	1431	1348
515	1433	1345
516	1435	1341
517	1437	1337
518	1439	1333
519	1441	1330
520	1443	1326
521	1445	1323
522	1446	1319
523	1449	1316
524	1451	1313
525	1453	1309
526	1455	1306
527	1457	1302
528	1459	1299
529	1461	1296
530	1464	1293
531	1466	1289
532	1468	1286
533	1471	1283
534	1473	1280
535	1475	1277
536	1477	1273
537	1479	1270
538	1482	1267
539	1484	1264
540	1486	1260
541	1489	1258
542	1490	1254
543	1492	1251
544	1495	1248
545	1497	1244
546	1499	1241
547	1501	1238
548	1503	1234
549	1504	1231
550	1507	1228
551	1509	1225
552	1511	1222
553	1513	1218
554	1516	1215
555	1518	1212
556	1520	1209
557	1522	1205
558	1524	1202
559	1526	1199
560	1529	1196
561	1531	1193
562	1533	1190
563	1535	1187
564	1537	1183
565	1539	1180
566	1541	1177
567	1543	1173
568	1545	1170
569	1547	1167
570	1549	1164
571	1551	1161
572	1553	1157
573	1556	1154
574	1557	1151
575	1560	1148
576	1562	1145
577	1563	1141
578	1565	1138
579	1567	1135
580	1570	1132
581	1572	1129
582	1574	1126
583	1576	1123
584	1578	1119
585	1580	1116
586	1582	1113
587	1584	1110
588	1586	1107
589	1589	1104
590	1590	1101
591	1592	1097
592	1595	1094
593	1596	1091
594	1598	1088
595	1600	1084
596	1602	1081
597	1604	1078
598	1606	1075
599	1608	1072
600	1610	1069
601	1612	1065
602	1614	1062
603	1616	1059
604	1618	1056
605	1620	1053
606	1622	1050
607	1623	1046
608	1625	1043
609	1627	1040
610	1628	1037
611	1630	1034
612	1633	1031
613	1635	1028
614	1637	1025
615	1639	1021
616	1641	1018
617	1643	1015
618	1645	1012
619	1647	1009
620	1649	1006
621	1652	1004
622	1654	1001
623	1656	998
624	1658	995
625	1660	992
626	1663	989
627	1665	986
628	1667	983
629	1670	980
630	1678	981
631	1681	979
632	1683	976
633	1685	973
634	1690	971
635	1696	970
636	1702	970
637	1704	967
638	1706	964
639	1710	962
640	1712	959
641	1714	956
642	1717	953
643	1718	950
644	1721	947
645	1725	945
646	1727	942
647	1730	939
648	1732	937
649	1734	934
650	1737	931
651	1739	928
652	1741	925
653	1743	922
654	1745	919
655	1748	916
656	1750	913
657	1753	911
658	1755	908
659	1758	905
660	1760	902
661	1761	899
662	1763	896
663	1765	893
664	1768	890
665	1769	887
666	1771	884
667	1773	881
668	1775	878
669	1777	875
670	1779	872
671	1781	869
672	1783	866
673	1785	863
674	1787	860
675	1789	857
676	1791	854
677	1793	851
678	1795	849
679	1798	846
680	1800	843
681	1802	840
682	1804	837
683	1806	834
684	1807	831
685	1809	828
686	1811	825
687	1813	822
688	1815	819
689	1817	816
690	1819	813
691	1820	810
692	1822	807
693	1824	804
694	1826	801
695	1829	799
696	1832	796
697	1833	793
698	1835	790
699	1837	787
700	1839	784
701	1841	781
702	1842	778
703	1845	775
704	1847	772
705	1849	770
706	1851	767
707	1852	764
708	1854	761
709	1857	758
710	1859	755
711	1861	752
712	1863	750
713	1865	747
714	1867	744
715	1869	741
716	1871	738
717	1873	735
718	1875	732
719	1877	730
720	1879	727
721	1880	724
722	1883	721
723	1885	718
724	1887	716
725	1892	714
726	1894	711
727	1898	709
728	1900	706
729	1903	703
730	1905	701
731	1908	698
732	1910	695
733	1912	693
734	1914	690
735	1916	687
736	1918	684
737	1920	681
738	1922	678
739	1925	676
740	1928	673
741	1930	671
742	1932	668
743	1934	665
744	1936	662
745	1938	660
746	1941	657
747	1943	654
748	1945	651
749	1947	649
750	1949	646
751	1952	643
752	1954	641
753	1957	638
754	1959	636
755	1962	633
756	1964	630
757	1968	628
758	1970	625
759	1972	622
760	1976	620
761	1978	617
762	1980	615
763	1982	612
764	1984	609
765	1987	607
766	1988	604
767	1990	601
768	1994	598
769	1996	596
770	1998	593
771	2000	590
772	2002	588
773	2004	585
774	2006	582
775	2007	579
776	2009	576
777	2011	573
778	2013	571
779	2015	568
780	2017	565
781	2019	562
782	2020	559
783	2022	557
784	2024	554
785	2026	551
786	2028	548
787	2030	546
788	2032	543
789	2034	540
790	2035	537
791	2037	535
792	2039	532
793	2042	530
794	2048	528
795	2050	525
796	2052	522
797	2053	519
798	2057	517
799	2060	515
800	2062	512
801	2065	509
802	2066	507
803	2068	504
804	2070	501
805	2072	498
806	2076	496
807	2079	494
808	2082	491
809	2085	489
810	2088	486
811	2091	484
812	2094	481
813	2096	479
814	2099	476
815	2101	473
816	2104	471
817	2106	468
818	2109	466
819	2111	463
820	2114	460
821	2116	458
822	2119	455
823	2122	453
824	2124	450
825	2127	448
826	2129	445
827	2133	443
828	2138	441
829	2140	438
830	2146	436
831	2149	433
832	2154	431
833	2156	429
834	2160	427
835	2163	424
836	2166	421
837	2170	419
838	2174	417
839	2177	414
840	2180	412
841	2187	410
842	2189	407
843	2192	405
844	2195	402
845	2200	400
846	2202	397
847	2205	395
848	2207	392
849	2210	390
850	2212	387
851	2215	384
852	2218	382
853	2220	379
854	2222	376
855	2224	374
856	2228	371
857	2230	369
858	2232	366
859	2235	363
860	2237	361
861	2239	358
862	2241	355
863	2243	353
864	2245	350
865	2247	347
866	2249	345
867	2251	342
868	2253	339
869	2255	336
870	2257	334
871	2259	331
872	2261	328
873	2262	326
874	2264	323
875	2266	320
876	2268	318
877	2270	315
878	2273	312
879	2275	310
880	2277	307
881	2279	304
882	2281	302
883	2282	299
884	2284	296
885	2286	294
886	2288	291
887	2290	288
888	2291	286
889	2293	283
890	2295	280
891	2297	278
892	2299	275
893	2300	272
894	2302	270
895	2304	267
896	2306	264
897	2308	262
898	2310	259
899	2311	256
900	2313	254
901	2315	251
902	2317	248
903	2319	246
904	2321	243
905	2323	241
906	2325	238
907	2327	235
908	2328	233
909	2330	230
910	2332	227
911	2334	225
912	2336	222
913	2338	219
914	2339	217
915	2342	214
916	2343	212
917	2345	209
918	2347	206
919	2349	204
920	2351	201
921	2353	199
922	2355	196
923	2357	193
924	2359	191
925	2361	188
926	2364	186
927	2368	183
928	2370	181
929	2372	178
930	2374	175
931	2375	173
932	2378	170
933	2381	168
934	2382	165
935	2384	163
936	2387	160
937	2390	157
938	2391	155
939	2394	152
940	2396	150
941	2398	147
942	2400	145
943	2402	142
944	2404	139
945	2406	137
946	2409	134
947	2412	132
948	2414	129
949	2417	127
950	2418	124
951	2420	122
952	2423	119
953	2426	116
954	2428	114
955	2429	111
956	2431	109
957	2433	106
958	2435	104
959	2437	101
960	2440	99
961	2442	96
962	2443	93
963	2445	91
964	2447	88
965	2449	86
966	2451	83
967	2453	81
968	2455	78
969	2457	76
970	2459	73
971	2461	70
972	2463	68
973	2465	65
974	2467	63
975	2468	60
976	2471	58
977	2473	55
978	2475	53
979	2476	50
980	2478	48
981	2480	45
982	2482	42
983	2484	40
984	2486	37
985	2490	35
986	2492	32
987	2494	30
988	2512	27
989	2514	25
990	2517	22
991	2519	20
992	2521	17
993	2525	15
994	2527	12
995	2528	10
996	2530	7
997	2535	5
998	2538	2
999	2540	0
